% Model,reactor_3D_ports.mph
% Version,COMSOL 6.4.0.293
% Date,"Jul 31 2026, 12:41"
% Dimension,2
% Nodes,6012
% Expressions,1
% Description,"Molar concentration, c"
% Length unit,m
% surf1x,surf1y,c (mol/m^3)
-0.11522039871887177,0.002702479371739017,0.3528602325773141
-0.11258723968775008,0.003779978931216583,0.35888318762822935
-0.11881006121827804,0.0017983433717821456,0.36105100567530496
-0.11556608182067442,-4.98031271824928E-5,0.35298411906867205
-0.11866481188054512,-0.001635539085914921,0.3612564431158149
-0.1152498091034847,-0.003219586738545537,0.3515911817983051
-0.12444901939554093,-0.0442263330838593,0.3309530691591098
-0.1257530614847437,-0.0408124849573871,0.33161050735472136
-0.1227984045659825,-0.03857873857347329,0.32963481208064266
-0.12336707896355714,-0.04760920781913059,0.3330170820539106
-0.12218970099637325,-0.04156942162829897,0.3288578308057635
-0.1205144248492435,-0.04516870225267286,0.3232580263851818
-0.12030352411589666,-0.022479902341907228,0.3456805742403276
-0.12222350405813517,-0.026289166940096302,0.3499355135380386
-0.12270240445672931,-0.02951645579800555,0.35355730229471877
-0.12417365944550554,-0.03487452889365718,0.33737611577854154
-0.12467139443859793,-0.03183195168505841,0.34882635456152017
-0.11891714616791722,-0.029067081578778912,0.3440340912725181
